Allele ID(s)	MGI Marker Accession ID	PubMed ID	Mammalian Phenotype ID	MP term name	Entity 1	Quality 1	Quality 2	Entity 2
MGI:2181646	MGI:96435	8806828	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2181650	MGI:96435	8806828	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2181650	MGI:96435	8806828	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1856944	MGI:96856		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1856944	MGI:96856		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1857646	MGI:97446		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1857887	MGI:97493	9732271	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1856985	MGI:97497		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1856986	MGI:97506		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:5313702	MGI:97515		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2663633	MGI:97530	12748302	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1861167	MGI:97725		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1861179	MGI:97789		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1857010	MGI:97827		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1857010	MGI:97827		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1860897	MGI:98297	11178748	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1860897	MGI:98297	11178748	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1860897	MGI:98297	14727139	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3051414	MGI:98297	14727139	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3051414	MGI:98297	14727139	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3051414	MGI:98297	17049204	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3714299	MGI:98297	17049204	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3714299	MGI:98297	17049204	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3851923	MGI:98297	19477957	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3851923	MGI:98297	19477957	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1860897	MGI:98297	"1,472,713,917,049,200"	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1860897	MGI:98297		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2177555	MGI:98310	11731796	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1861472	MGI:98490		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3505715	MGI:98494	15459098	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:4415614	MGI:98494	19769959	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:4415614	MGI:98494	19769959	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2157527	MGI:98715	8191288	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2157527	MGI:98715	8191288	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2157527	MGI:98715	10804177	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1859153	MGI:98715	12701101	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2157527	MGI:98715	12701101	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3027342	MGI:98715	14603322	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3027342	MGI:98715	15755804	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3823090	MGI:98715	19036983	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1857080	MGI:98867		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1857265	MGI:98872	8988167	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2157489	MGI:98872	11350121	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2684436	MGI:98872	14724733	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3038818	MGI:98872	15030764	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3038818	MGI:98872	15030764	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1857265	MGI:98872	17868088	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1857265|MGI:3768516	MGI:98872	17868088	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3038818	MGI:98872		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:3777583	MGI:98961		MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1861233	MGI:99136	7391545	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1861233	MGI:99136	7391545	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1861233	MGI:99136	7391545	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2137533	MGI:99833	9636176	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:2137533	MGI:99833	15755804	MP:0000562	polydactyly	UBERON:0002101 ! limb	PATO:0002002 ! has extra parts of type		UBERON:0002544 ! digit
MGI:1856291	MGI:101815	2997621	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3046837	MGI:101815	15198975	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2654744	MGI:101815		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3586491	MGI:101912	10336695	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2388595	MGI:101926	12000792	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2447624	MGI:101926	12112878	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2388594	MGI:101927	12000792	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2447625	MGI:101927	12112878	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1857447	MGI:105373	9262482	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1934917	MGI:105382	9852162	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:4836362	MGI:106040	21705796	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1860759	MGI:107456	7956835	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:5311370	MGI:107736		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3621117	MGI:108078	16467359	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:5431901	MGI:108078	18446812	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:5431901	MGI:108078	18446812	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3810257	MGI:108078	18729207	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3810257	MGI:108078	18729207	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3810257	MGI:108078	18729207	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3810257	MGI:108078	18729207	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3810257	MGI:108078	18729207	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2657215	MGI:1098270	9531541	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:4829505	MGI:1098270	20533406	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1857046	MGI:1098270		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1856203	MGI:1195272	2055107	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2181641|MGI:3621217	MGI:1298378	16446309	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2387760	MGI:1329040	11702953	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1857799	MGI:1344313	9389660	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3054923	MGI:1344337	12808456	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1856289	MGI:1344337		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3604488	MGI:1346321	19922873	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:4458024	MGI:1353611		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3696690	MGI:1354756	17106887	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:5438615	MGI:1354756	22511315	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:4457055	MGI:1859211	20196077	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3579991	MGI:1861746	11606546	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2677452	MGI:1889585	12915476	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1861121	MGI:1891831		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2179287	MGI:1914186	11773073	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2179287	MGI:1914186	11773073	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3035931	MGI:1921303	14730302	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1856852	MGI:1921303		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3762378	MGI:1922667	17904116	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:5294926	MGI:1924238	21930923	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:5294929	MGI:1924238	21930923	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3688847	MGI:1928984		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:4941776	MGI:1929878	21194678	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:4941776	MGI:1929878	21194678	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:4431709	MGI:1929878	21750680	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3778294	MGI:1932575	18297738	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1856064	MGI:2138281	12490533	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1856064	MGI:2138281	17403717	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:4942413	MGI:2182543	21377456	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2654910	MGI:2384508	12648495	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1856691	MGI:2385368	12766769	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2667194	MGI:2385368	12766770	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2661383	MGI:2442252	16517118	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3580702	MGI:2442252	16517118	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3707726	MGI:2442252	17119023	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3707955	MGI:2442252	17119023	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2661383	MGI:2442252		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3578641	MGI:2444465	15838507	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3603530	MGI:2444465	16087869	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3794302	MGI:2444465		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2448884	MGI:2448881		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2673334	MGI:2660628	19922873	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2670719	MGI:2670667		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3526691	MGI:2670972	15345741	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3665235	MGI:2670972	16880404	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2681240	MGI:2681219		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2681698	MGI:2681224		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2681258	MGI:2681239		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2681692	MGI:2681249		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3032562	MGI:3032560		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3038815	MGI:3038442		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3038817	MGI:3038443		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3038828	MGI:3038452		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3038829	MGI:3038453		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3046772	MGI:3046770		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3808795	MGI:3808794		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:4354227	MGI:4354223		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:5311849	MGI:5313310		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:5429852	MGI:5429775		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:5430054	MGI:5430047		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:5442115	MGI:5442112		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1856589	MGI:87954	12514744	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1856589	MGI:87954		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:3662621	MGI:894275	10391239	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1857878	MGI:94889	14444358	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1857878	MGI:94889		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1857163	MGI:95389	7925010	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1930647	MGI:95389	9778510	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1930664	MGI:95389	9778510	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1857163	MGI:95389	12832534	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2157491	MGI:95490	10700192	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2445938	MGI:95490	11470817	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1935123	MGI:95490	20161761	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:4438056	MGI:95490	20161761	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1935122	MGI:95490		MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2153342|MGI:2153343	MGI:95522	9694798	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:2153343	MGI:95522	9694798	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
MGI:1856602	MGI:95529	405279	MP:0000564	syndactyly	UBERON:0002544 ! digit	PATO:0000642 ! fused with		UBERON:0002544 ! digit
